,Séance,VOLUME MC,VOLUME MB,VOLUME INTRODUCTIONS,VOLUME_OFFRES PUBLIQUES,VOLUME TRANSFERTS,VOLUME APPORTS,VOLUME AUG CAPITAL,TOTAL
40,2011-11-01,130295143.49,0.0,0.0,0.0,0.0,0.0,0.0,130295143.49
41,2011-10-31,38627719.04,0.0,0.0,0.0,16338302.6,0.0,0.0,54966021.64
42,2011-10-28,114471978.15,23800000.0,0.0,0.0,9955.0,0.0,0.0,138281933.15
43,2011-10-27,26882642.08,0.0,0.0,0.0,201864.0,0.0,0.0,27084506.08
44,2011-10-26,54362363.83,0.0,0.0,0.0,0.0,0.0,0.0,54362363.83
45,2011-10-25,45896033.63,0.0,0.0,0.0,26937250.6,0.0,0.0,72833284.23
46,2011-10-24,54516078.04,0.0,0.0,0.0,0.0,0.0,0.0,54516078.04
47,2011-10-21,80923149.53,0.0,0.0,0.0,0.0,0.0,0.0,80923149.53
48,2011-10-20,110964400.72,0.0,0.0,0.0,0.0,0.0,0.0,110964400.72
49,2011-10-19,123540392.23,0.0,0.0,0.0,214860.0,0.0,0.0,123755252.23
50,2011-10-18,218961972.1,0.0,0.0,0.0,0.0,0.0,0.0,218961972.1
51,2011-10-17,83230763.92,0.0,400000000.0,0.0,20423735.4,0.0,0.0,503654499.32
52,2011-10-14,116331545.93,0.0,0.0,2727450.0,30582868.0,0.0,0.0,149641863.93
53,2011-10-13,124990886.49,0.0,0.0,0.0,1072731.8,0.0,0.0,126063618.29
54,2011-10-12,148024552.36,0.0,0.0,0.0,0.0,0.0,0.0,148024552.36
55,2011-10-11,150060375.47,0.0,0.0,0.0,0.0,0.0,0.0,150060375.47
56,2011-10-10,112260552.65,0.0,0.0,0.0,13140.0,0.0,0.0,112273692.65
57,2011-10-07,96380064.77,0.0,0.0,0.0,6265052.88,0.0,0.0,102645117.65
58,2011-10-06,140016506.68,0.0,0.0,0.0,4404178.5,39541221.94,0.0,183961907.12
59,2011-10-05,152970440.22,0.0,0.0,0.0,555440.0,0.0,0.0,153525880.22
60,2011-10-04,129851936.05,0.0,0.0,0.0,1580716.0,0.0,0.0,131432652.05
61,2011-10-03,90701043.09,912803125.0,0.0,0.0,4828.0,0.0,0.0,1003508996.09
62,2011-09-30,547498563.02,0.0,0.0,0.0,0.0,0.0,0.0,547498563.02
63,2011-09-29,73507848.87,0.0,0.0,0.0,6869648.27,0.0,0.0,80377497.14
64,2011-09-28,206464999.95,0.0,0.0,0.0,0.0,0.0,0.0,206464999.95
65,2011-09-27,118618761.97,0.0,0.0,0.0,0.0,0.0,0.0,118618761.97
66,2011-09-26,121996662.29,0.0,0.0,0.0,0.0,0.0,0.0,121996662.29
67,2011-09-23,87501975.85,40128000.0,0.0,0.0,0.0,0.0,0.0,127629975.85
68,2011-09-22,52628994.69,0.0,0.0,0.0,6630.0,0.0,0.0,52635624.69
69,2011-09-21,76865227.97,0.0,0.0,0.0,44032.0,0.0,0.0,76909259.97
70,2011-09-20,166961114.94,0.0,0.0,0.0,84000.0,0.0,0.0,167045114.94
71,2011-09-19,131683235.79,0.0,0.0,0.0,43601.6,0.0,1336028130.0,1467754967.39
72,2011-09-16,118072009.55,0.0,0.0,0.0,6870.0,0.0,0.0,118078879.55
73,2011-09-15,98296829.86,0.0,0.0,0.0,5176014.05,0.0,0.0,103472843.91
74,2011-09-14,216989018.03,0.0,0.0,0.0,0.0,0.0,0.0,216989018.03
75,2011-09-13,68923922.01,0.0,0.0,0.0,22749180.0,0.0,0.0,91673102.01
76,2011-09-12,76989414.3,0.0,0.0,0.0,37508.0,0.0,0.0,77026922.3
77,2011-09-09,119238912.67,0.0,0.0,0.0,252629.88,0.0,0.0,119491542.55
78,2011-09-08,69299365.55,0.0,0.0,0.0,5184.25,0.0,203300280.0,272604829.8
79,2011-09-07,128084926.92,0.0,0.0,0.0,306603.95,0.0,0.0,128391530.87
80,2011-09-06,126647064.48,0.0,0.0,0.0,15340.6,0.0,0.0,126662405.08
81,2011-09-05,153022226.63,0.0,0.0,0.0,0.0,6022451.1,0.0,159044677.73
82,2011-09-02,175243067.91,0.0,0.0,0.0,0.0,0.0,0.0,175243067.91
83,2011-08-30,143748511.88,0.0,0.0,0.0,0.0,0.0,0.0,143748511.88
84,2011-08-29,55143197.79,0.0,0.0,0.0,1333220.4,0.0,0.0,56476418.19
85,2011-08-26,90136856.12,0.0,0.0,0.0,160000.0,3193561.5,0.0,93490417.62
86,2011-08-25,32059753.34,0.0,0.0,0.0,0.0,0.0,0.0,32059753.34
87,2011-08-24,23293006.56,0.0,0.0,0.0,769784.1,0.0,0.0,24062790.66
88,2011-08-23,28923012.84,0.0,0.0,0.0,5100.0,0.0,0.0,28928112.84
89,2011-08-22,42686922.36,0.0,0.0,0.0,0.0,0.0,0.0,42686922.36
90,2011-08-19,41068403.58,1587500000.0,0.0,0.0,269833.6,0.0,0.0,1628838237.18
91,2011-08-18,89579273.48,0.0,0.0,0.0,0.0,0.0,0.0,89579273.48
92,2011-08-17,62434144.63,0.0,0.0,0.0,39354128.64,0.0,3140838060.0,3242626333.27
93,2011-08-16,52006706.99,0.0,0.0,0.0,8111160.0,0.0,0.0,60117866.99
94,2011-08-15,940359501.14,0.0,0.0,0.0,61569.8,0.0,0.0,940421070.94
95,2011-08-12,222285482.92,0.0,0.0,0.0,0.0,0.0,0.0,222285482.92
96,2011-08-11,153047340.52,98964546.39,0.0,0.0,0.0,0.0,0.0,252011886.91
97,2011-08-10,100406266.33,0.0,0.0,0.0,0.0,0.0,0.0,100406266.33
98,2011-08-09,269160597.4,0.0,0.0,0.0,2631850.0,0.0,0.0,271792447.4
99,2011-08-08,74822946.59,0.0,0.0,0.0,150046.6,0.0,0.0,74972993.19
100,2011-08-05,96798504.71,0.0,0.0,0.0,359129.85,0.0,321517946.0,418675580.56
101,2011-08-04,69067812.48,0.0,0.0,0.0,133370.5,0.0,0.0,69201182.98
102,2011-08-03,45675975.96,0.0,0.0,0.0,5350411.94,0.0,0.0,51026387.9
103,2011-08-02,17419678.07,103926109.86,0.0,0.0,16392144.0,0.0,0.0,137737931.93
104,2011-08-01,25339364.8,0.0,0.0,0.0,12940915.87,0.0,0.0,38280280.67
105,2011-07-29,32602040.07,0.0,0.0,0.0,6000522.5,0.0,0.0,38602562.57
106,2011-07-28,24396856.19,0.0,0.0,0.0,0.0,0.0,0.0,24396856.19
107,2011-07-27,30698881.13,0.0,0.0,0.0,0.0,0.0,18768750.0,49467631.13
108,2011-07-26,34258857.7,0.0,0.0,0.0,142549956.0,0.0,0.0,176808813.7
109,2011-07-25,24273391.4,0.0,0.0,0.0,164730.8,0.0,0.0,24438122.2
110,2011-07-22,22773056.92,44130292.29,0.0,0.0,2404127.2,0.0,0.0,69307476.41
111,2011-07-21,226054915.09,60022230.0,0.0,0.0,1125750.0,568951.4,0.0,287771846.49
112,2011-07-20,43889772.21,0.0,0.0,0.0,48287.1,0.0,0.0,43938059.31
113,2011-07-19,31256802.15,0.0,0.0,0.0,0.0,0.0,0.0,31256802.15
114,2011-07-18,21572108.29,102362366.72,0.0,0.0,0.0,0.0,0.0,123934475.01
115,2011-07-15,158466585.57,0.0,0.0,0.0,73758.0,0.0,0.0,158540343.57
116,2011-07-14,23083361.66,0.0,0.0,0.0,0.0,0.0,0.0,23083361.66
117,2011-07-13,45124451.54,0.0,0.0,0.0,0.0,0.0,0.0,45124451.54
118,2011-07-12,25959820.45,69282005.1,0.0,0.0,26668.8,0.0,0.0,95268494.35
119,2011-07-11,234964189.98,62773644.0,0.0,0.0,0.0,0.0,0.0,297737833.98
120,2011-07-08,32745727.84,0.0,0.0,0.0,0.0,0.0,0.0,32745727.84
121,2011-07-07,66383433.16,0.0,0.0,0.0,0.0,0.0,0.0,66383433.16
122,2011-07-06,24756808.15,0.0,0.0,0.0,1385400.0,0.0,0.0,26142208.15
123,2011-07-05,128484928.82,115341688.66,0.0,0.0,0.0,0.0,0.0,243826617.48
124,2011-07-04,18667463.6,0.0,0.0,0.0,0.0,0.0,0.0,18667463.6
125,2011-07-01,25469892.69,0.0,0.0,0.0,0.0,23021764.08,0.0,48491656.77
126,2011-06-30,161470934.43,44732271.84,0.0,0.0,23082956.8,0.0,0.0,229286163.07
127,2011-06-29,268080090.64,0.0,0.0,0.0,854922.8,221707117.0,0.0,490642130.44
128,2011-06-28,132151286.0,0.0,0.0,0.0,0.0,0.0,0.0,132151286.0
129,2011-06-27,68695081.54,0.0,0.0,0.0,298612.0,0.0,0.0,68993693.54
130,2011-06-24,328618538.1,0.0,0.0,0.0,131385.0,0.0,0.0,328749923.1
131,2011-06-23,411648013.77,366700000.0,0.0,0.0,87134.0,0.0,0.0,778435147.77
132,2011-06-22,48887462.74,0.0,0.0,0.0,0.0,0.0,0.0,48887462.74
133,2011-06-21,109646742.75,13950000.0,0.0,0.0,114071.0,0.0,0.0,123710813.75
134,2011-06-20,256292413.98,46789350.48,0.0,0.0,0.0,0.0,0.0,303081764.46
135,2011-06-17,153488771.08,0.0,0.0,0.0,94432.0,0.0,0.0,153583203.08
136,2011-06-16,162932587.57,321686294.8,0.0,0.0,2072.0,2662000.83,0.0,487282955.2
137,2011-06-15,69123822.39,0.0,0.0,0.0,181016.12,0.0,0.0,69304838.51
138,2011-06-14,47310658.96,5043808.0,0.0,0.0,160605.0,0.0,0.0,52515071.96
139,2011-06-13,26825910.34,145829034.0,0.0,0.0,0.0,0.0,0.0,172654944.34
140,2011-06-10,31376630.24,0.0,0.0,0.0,7692.0,0.0,0.0,31384322.24
141,2011-06-09,29723002.33,38378808.0,0.0,0.0,0.0,2134510.0,0.0,70236320.33
142,2011-06-08,38217859.09,0.0,0.0,0.0,230354.4,0.0,0.0,38448213.49
143,2011-06-07,32773382.42,0.0,0.0,0.0,34244.0,0.0,0.0,32807626.42
144,2011-06-06,18381392.92,0.0,0.0,0.0,0.0,0.0,0.0,18381392.92
145,2011-06-03,49703339.39,0.0,0.0,0.0,20950.0,0.0,0.0,49724289.39
146,2011-06-02,107844983.34,0.0,0.0,0.0,44886.74,0.0,0.0,107889870.08
147,2011-06-01,77592641.66,0.0,0.0,0.0,0.0,0.0,0.0,77592641.66
148,2011-05-31,135351565.89,0.0,0.0,0.0,0.0,0.0,0.0,135351565.89
149,2011-05-30,53306271.47,0.0,0.0,0.0,1279313.74,0.0,0.0,54585585.21
150,2011-05-27,87613639.4,0.0,0.0,0.0,0.0,0.0,0.0,87613639.4
151,2011-05-26,100282103.6,0.0,0.0,0.0,0.0,0.0,0.0,100282103.6
152,2011-05-25,79241609.68,5454203500.0,0.0,0.0,0.0,0.0,0.0,5533445109.68
153,2011-05-24,59123131.2,17954013.1,0.0,0.0,1930873.8,0.0,0.0,79008018.1
154,2011-05-23,29673276.3,0.0,0.0,0.0,0.0,0.0,0.0,29673276.3
155,2011-05-20,22575574.74,0.0,0.0,0.0,0.0,0.0,0.0,22575574.74
156,2011-05-19,89668531.77,0.0,0.0,0.0,0.0,0.0,0.0,89668531.77
157,2011-05-18,71323004.1,0.0,0.0,0.0,60391.5,0.0,0.0,71383395.6
158,2011-05-17,66102754.0,0.0,0.0,0.0,3520204.0,17504910.0,0.0,87127868.0
159,2011-05-16,70327160.76,0.0,0.0,0.0,0.0,0.0,0.0,70327160.76
160,2011-05-13,153198184.36,0.0,0.0,0.0,210086.11,0.0,0.0,153408270.47
161,2011-05-12,82284320.18,0.0,0.0,0.0,0.0,12064499.72,0.0,94348819.9
162,2011-05-11,62633207.75,0.0,0.0,0.0,7914889.08,0.0,0.0,70548096.83
163,2011-05-10,40902180.56,0.0,0.0,0.0,0.0,0.0,0.0,40902180.56
164,2011-05-09,35493594.31,0.0,0.0,0.0,0.0,0.0,0.0,35493594.31
165,2011-05-06,112631949.07,0.0,0.0,0.0,4179.8,0.0,0.0,112636128.87
166,2011-05-05,105983073.77,64151958.0,0.0,0.0,47575.0,0.0,0.0,170182606.77
167,2011-05-04,39184751.85,0.0,0.0,0.0,14053349.0,0.0,0.0,53238100.85
168,2011-05-03,75179395.3,0.0,0.0,0.0,0.0,0.0,0.0,75179395.3
169,2011-05-02,52122247.07,0.0,0.0,0.0,8445000.0,0.0,0.0,60567247.07
170,2011-04-29,263502917.0,0.0,0.0,0.0,0.0,0.0,0.0,263502917.0
171,2011-04-28,264981407.15,0.0,0.0,0.0,4750028.5,0.0,0.0,269731435.65
172,2011-04-27,57463538.47,0.0,0.0,0.0,0.0,0.0,0.0,57463538.47
173,2011-04-26,89614048.9,0.0,0.0,0.0,0.0,0.0,0.0,89614048.9
174,2011-04-25,50428879.59,0.0,0.0,0.0,0.0,0.0,0.0,50428879.59
175,2011-04-22,133916832.48,0.0,0.0,0.0,150325.3,0.0,0.0,134067157.78
176,2011-04-21,55371386.52,0.0,0.0,0.0,1342682.2,0.0,0.0,56714068.72
177,2011-04-20,45861384.92,0.0,0.0,0.0,90048502.0,0.0,0.0,135909886.92
178,2011-04-19,52985242.81,0.0,0.0,0.0,0.0,0.0,0.0,52985242.81
179,2011-04-18,36387818.91,0.0,0.0,0.0,0.0,0.0,0.0,36387818.91
180,2011-04-15,84869600.91,0.0,0.0,0.0,38400.0,0.0,0.0,84908000.91
181,2011-04-14,53596573.51,0.0,0.0,0.0,974096.88,0.0,0.0,54570670.39
182,2011-04-13,158270931.22,0.0,0.0,0.0,0.0,0.0,0.0,158270931.22
183,2011-04-12,73006164.29,119614006.57,0.0,0.0,90649.5,0.0,0.0,192710820.36
184,2011-04-11,52008190.24,0.0,0.0,0.0,4020.0,0.0,0.0,52012210.24
185,2011-04-08,107588772.93,0.0,0.0,0.0,5097448.0,0.0,0.0,112686220.93
186,2011-04-07,149112642.0,0.0,0.0,0.0,0.0,0.0,0.0,149112642.0
187,2011-04-06,173250487.11,0.0,0.0,0.0,213850.0,0.0,0.0,173464337.11
188,2011-04-05,168893212.12,0.0,0.0,0.0,7380.0,0.0,0.0,168900592.12
189,2011-04-04,504516669.59,112963653.0,0.0,0.0,6196150.8,0.0,0.0,623676473.39
190,2011-04-01,155281705.31,0.0,0.0,0.0,0.0,116171968.5,0.0,271453673.81
191,2011-03-31,118268718.33,125416543.01,0.0,0.0,0.0,0.0,0.0,243685261.34
192,2011-03-30,104175778.17,0.0,0.0,0.0,0.0,0.0,0.0,104175778.17
193,2011-03-29,63422002.04,0.0,0.0,0.0,0.0,0.0,0.0,63422002.04
194,2011-03-28,107507853.02,0.0,0.0,0.0,0.0,3594881.0,0.0,111102734.02
195,2011-03-25,103523870.7,81825734.2,0.0,0.0,122061.8,0.0,0.0,185471666.7
196,2011-03-24,177389803.24,519256100.0,93100000.0,0.0,53700000.0,0.0,0.0,843445903.24
197,2011-03-23,836853404.22,0.0,0.0,0.0,0.0,0.0,0.0,836853404.22
198,2011-03-22,52814644.88,0.0,0.0,0.0,0.0,0.0,0.0,52814644.88
199,2011-03-21,49134099.16,0.0,0.0,0.0,0.0,0.0,0.0,49134099.16
200,2011-03-18,133535486.59,0.0,0.0,0.0,25443.4,0.0,0.0,133560929.99
201,2011-03-17,44849518.23,0.0,0.0,0.0,8295112.0,0.0,0.0,53144630.23
202,2011-03-16,80355689.81,51717379.14,0.0,0.0,2126.8,0.0,0.0,132075195.75
203,2011-03-15,323233784.25,94533678.58,0.0,0.0,10059061.2,21783229.0,0.0,449609753.03
204,2011-03-14,166861862.81,0.0,0.0,0.0,1856376.0,0.0,0.0,168718238.81
205,2011-03-11,123027472.09,0.0,0.0,0.0,7040.0,0.0,0.0,123034512.09
206,2011-03-10,105952559.4,0.0,0.0,0.0,0.0,0.0,0.0,105952559.4
207,2011-03-09,36209289.92,0.0,0.0,0.0,0.0,2101120.0,0.0,38310409.92
208,2011-03-08,140400480.47,59554805.77,0.0,0.0,0.0,0.0,0.0,199955286.24
209,2011-03-07,128588214.4,0.0,0.0,0.0,0.0,0.0,0.0,128588214.4
210,2011-03-04,60565364.27,0.0,0.0,0.0,0.0,0.0,0.0,60565364.27
211,2011-03-03,59729191.89,0.0,0.0,0.0,1367019.5,0.0,0.0,61096211.39
212,2011-03-02,127903078.85,0.0,0.0,0.0,55124000.0,0.0,0.0,183027078.85
213,2011-03-01,570567918.91,572418435.8,0.0,0.0,813765.4,0.0,0.0,1143800120.11
214,2011-02-28,106430571.01,0.0,0.0,0.0,1359.2,0.0,0.0,106431930.21
215,2011-02-25,185594724.35,0.0,0.0,0.0,2201563.0,0.0,0.0,187796287.35
216,2011-02-24,204357033.28,0.0,0.0,0.0,0.0,0.0,0.0,204357033.28
217,2011-02-23,115575473.42,0.0,0.0,0.0,62418.0,0.0,0.0,115637891.42
218,2011-02-22,351154995.24,0.0,0.0,0.0,902415.76,0.0,0.0,352057411.0
219,2011-02-21,437748603.39,0.0,0.0,0.0,0.0,0.0,0.0,437748603.39
220,2011-02-18,155458115.87,22000000.0,0.0,0.0,3441106.9,0.0,0.0,180899222.77
221,2011-02-15,712212722.4,101797260.0,0.0,0.0,296000.0,0.0,0.0,814305982.4
222,2011-02-14,36563411.5,0.0,0.0,0.0,13695.0,0.0,0.0,36577106.5
223,2011-02-11,96291104.12,0.0,0.0,0.0,3465.4,0.0,0.0,96294569.52
224,2011-02-10,96306054.19,99957012.93,0.0,0.0,82022.4,5249860.0,0.0,201594949.52
225,2011-02-09,335055517.86,0.0,0.0,0.0,0.0,0.0,0.0,335055517.86
226,2011-02-08,155987585.33,0.0,0.0,0.0,18962.8,0.0,0.0,156006548.13
227,2011-02-07,118930837.18,0.0,0.0,0.0,0.0,21724200.0,0.0,140655037.18
228,2011-02-04,120199776.89,0.0,0.0,0.0,0.0,0.0,0.0,120199776.89
229,2011-02-03,412158939.79,0.0,0.0,0.0,2956510.0,2178577.0,0.0,417294026.79
230,2011-02-02,103258117.84,104423032.44,0.0,0.0,143608.0,26336483.45,0.0,234161241.73
231,2011-02-01,228359158.73,0.0,0.0,0.0,126926.2,0.0,0.0,228486084.93
232,2011-01-31,439455224.93,0.0,0.0,0.0,13775.0,0.0,0.0,439468999.93
233,2011-01-28,562939783.73,0.0,0.0,0.0,872000.0,0.0,0.0,563811783.73
234,2011-01-27,167888852.95,93275611.02,0.0,0.0,2802652.0,0.0,0.0,263967115.97
235,2011-01-26,141188950.66,0.0,0.0,0.0,0.0,0.0,0.0,141188950.66
236,2011-01-25,108241938.46,0.0,0.0,0.0,254185.6,0.0,0.0,108496124.06
237,2011-01-24,47175062.82,0.0,0.0,0.0,0.0,0.0,0.0,47175062.82
238,2011-01-21,144460796.96,0.0,0.0,0.0,369640.0,0.0,0.0,144830436.96
239,2011-01-20,108041893.46,0.0,0.0,0.0,0.0,2867542.8,0.0,110909436.26
240,2011-01-19,58549316.92,0.0,0.0,0.0,2852014.18,406626.0,0.0,61807957.1
241,2011-01-18,111386772.66,0.0,0.0,0.0,218862.0,0.0,0.0,111605634.66
242,2011-01-17,173963748.94,104944810.14,0.0,0.0,6861.8,0.0,0.0,278915420.88
243,2011-01-14,154953230.64,100000032.0,0.0,0.0,1702.0,0.0,0.0,254954964.64
244,2011-01-13,121406057.31,55853646.0,0.0,0.0,0.0,2780108.0,0.0,180039811.31
245,2011-01-12,398845271.12,0.0,0.0,0.0,236372.6,0.0,0.0,399081643.72
246,2011-01-10,143296446.25,0.0,0.0,0.0,16687.6,0.0,0.0,143313133.85
247,2011-01-07,176070165.53,0.0,0.0,0.0,3551252.6,33224970180.26,0.0,33404591598.39
248,2011-01-06,186190465.0,0.0,0.0,0.0,0.0,0.0,0.0,186190465.0
249,2011-01-05,572278266.76,0.0,0.0,0.0,563249.0,31409450.0,0.0,604250965.76
250,2011-01-04,240089530.21,121752874.65,0.0,0.0,495424.0,0.0,0.0,362337828.86
251,2011-01-03,50853206.58,0.0,0.0,0.0,18868.0,0.0,0.0,50872074.58
0,2013-12-31,175820162.7,0.0,0.0,0.0,5676944.49,0.0,1265630940.0,1447128047.19
1,2013-12-30,878621493.38,97707765.48,0.0,0.0,3433586.3,0.0,0.0,979762845.16
2,2013-12-27,90148154.31,0.0,0.0,0.0,107576.0,0.0,1945080.5,92200810.81
3,2013-12-26,171765454.89,9294862107.0,0.0,0.0,199500.0,0.0,0.0,9466827061.89
4,2013-12-25,81860739.46,1203792954.0,0.0,0.0,20340.0,0.0,0.0,1285674033.46
5,2013-12-24,114428477.82,200625530.3,1000000505.0,0.0,0.0,0.0,0.0,1315054513.12
6,2013-12-23,104322404.17,0.0,0.0,0.0,58148230.8,0.0,0.0,162470634.97
7,2013-12-20,45624299.97,0.0,0.0,0.0,0.0,0.0,0.0,45624299.97
8,2013-12-19,63979493.44,0.0,0.0,0.0,1064004.0,0.0,0.0,65043497.44
9,2013-12-18,78185075.34,0.0,0.0,0.0,0.0,0.0,0.0,78185075.34
10,2013-12-17,1425246338.61,713391103.85,0.0,0.0,0.0,0.0,0.0,2138637442.46
11,2013-12-16,33904278.45,0.0,0.0,0.0,0.0,0.0,0.0,33904278.45
12,2013-12-13,58632619.35,147951674.75,0.0,0.0,32315.0,0.0,0.0,206616609.1
13,2013-12-12,36395070.63,0.0,0.0,0.0,24461.4,0.0,0.0,36419532.03
14,2013-12-11,107280404.13,0.0,0.0,0.0,0.0,7868882.0,0.0,115149286.13
15,2013-12-10,34685413.45,0.0,0.0,0.0,0.0,0.0,0.0,34685413.45
16,2013-12-09,69948950.88,0.0,0.0,0.0,0.0,0.0,0.0,69948950.88
17,2013-12-06,105905118.25,0.0,0.0,0.0,106588.3,0.0,0.0,106011706.55
18,2013-12-05,154982289.63,0.0,0.0,0.0,321816.95,0.0,0.0,155304106.58
19,2013-12-04,76790117.18,0.0,0.0,0.0,298.4,0.0,0.0,76790415.58
20,2013-12-03,162223961.25,155970575.25,0.0,0.0,0.0,0.0,0.0,318194536.5
21,2013-12-02,48992185.03,0.0,0.0,0.0,0.0,0.0,0.0,48992185.03
22,2013-11-29,44499520.02,0.0,0.0,0.0,0.0,0.0,0.0,44499520.02
23,2013-11-28,493826898.41,77918248.0,0.0,0.0,0.0,0.0,0.0,571745146.41
24,2013-11-27,1158137705.3,0.0,0.0,0.0,5300.0,0.0,0.0,1158143005.3
25,2013-11-26,1114762523.52,0.0,0.0,0.0,0.0,0.0,0.0,1114762523.52
26,2013-11-25,228429219.83,0.0,0.0,0.0,860315.1,0.0,0.0,229289534.93
27,2013-11-22,201904899.56,0.0,0.0,0.0,1575000.0,0.0,0.0,203479899.56
28,2013-11-21,508330175.24,0.0,0.0,0.0,0.0,0.0,0.0,508330175.24
29,2013-11-20,141381609.89,0.0,0.0,0.0,0.0,0.0,393266500.0,534648109.89
30,2013-11-19,80890911.49,0.0,0.0,0.0,884015.65,0.0,0.0,81774927.14
31,2013-11-15,135461464.44,81721831.86,0.0,0.0,0.0,0.0,0.0,217183296.3
32,2013-11-14,364315569.9,0.0,0.0,13277530.0,207060.0,0.0,0.0,377800159.9
33,2013-11-13,83026156.48,0.0,0.0,0.0,62252.0,0.0,0.0,83088408.48
34,2013-11-12,215849197.23,0.0,0.0,0.0,0.0,0.0,0.0,215849197.23
35,2013-11-11,166068519.92,0.0,0.0,0.0,739384.6,0.0,0.0,166807904.52
36,2013-11-08,87511909.14,0.0,0.0,0.0,0.0,0.0,0.0,87511909.14
37,2013-11-07,47306615.27,0.0,0.0,0.0,2720622.0,0.0,0.0,50027237.27
38,2013-11-04,27311260.53,0.0,0.0,0.0,2845634.8,0.0,0.0,30156895.33
39,2013-11-01,69207247.23,0.0,0.0,0.0,0.0,0.0,0.0,69207247.23
40,2013-10-31,61518594.11,0.0,0.0,0.0,9493940.9,0.0,0.0,71012535.01
41,2013-10-30,78308822.96,0.0,0.0,0.0,3136.0,0.0,0.0,78311958.96
42,2013-10-29,207978873.73,0.0,0.0,0.0,2900895.0,194947471.7,0.0,405827240.43
43,2013-10-28,170220043.75,0.0,0.0,0.0,29431.8,0.0,0.0,170249475.55
44,2013-10-25,265115220.57,0.0,0.0,0.0,14321176.45,0.0,0.0,279436397.02
45,2013-10-24,83555856.29,0.0,0.0,0.0,459587.65,0.0,0.0,84015443.94
46,2013-10-23,51453841.29,0.0,0.0,0.0,44475.6,0.0,0.0,51498316.89
47,2013-10-22,123650033.89,0.0,0.0,0.0,317412.5,1589237.01,0.0,125556683.4
48,2013-10-21,161964472.99,0.0,0.0,0.0,57800.0,0.0,0.0,162022272.99
49,2013-10-15,244498271.66,0.0,0.0,0.0,69012.2,0.0,0.0,244567283.86
50,2013-10-14,12956297.92,0.0,0.0,0.0,14016.0,0.0,0.0,12970313.92
51,2013-10-11,157198167.46,0.0,0.0,0.0,0.0,0.0,0.0,157198167.46
52,2013-10-10,47346920.17,0.0,0.0,0.0,0.0,0.0,0.0,47346920.17
53,2013-10-09,345655244.06,0.0,0.0,0.0,0.0,0.0,0.0,345655244.06
54,2013-10-08,153985829.59,5850000.0,0.0,0.0,3189885.98,0.0,0.0,163025715.57
55,2013-10-07,39037544.48,5850000.0,0.0,0.0,235153.07,0.0,0.0,45122697.55
56,2013-10-04,52944380.99,0.0,0.0,0.0,0.0,0.0,15601920.0,68546300.99
57,2013-10-03,45841774.84,0.0,0.0,0.0,145119.2,0.0,0.0,45986894.04
58,2013-10-02,27255149.39,0.0,0.0,0.0,279613.74,0.0,0.0,27534763.13
59,2013-10-01,22991988.54,179463400.0,0.0,0.0,0.0,0.0,0.0,202455388.54
60,2013-09-30,29844497.21,0.0,0.0,0.0,121245.0,0.0,340070310.0,370036052.21
61,2013-09-27,138327458.79,0.0,0.0,0.0,0.0,0.0,70688000.0,209015458.79
62,2013-09-26,68928810.57,56250000.0,0.0,0.0,0.0,0.0,0.0,125178810.57
63,2013-09-25,60419387.37,0.0,0.0,0.0,0.0,0.0,0.0,60419387.37
64,2013-09-24,105143629.67,0.0,0.0,0.0,0.0,0.0,0.0,105143629.67
65,2013-09-23,65986566.77,0.0,0.0,0.0,0.0,0.0,0.0,65986566.77
66,2013-09-20,42086961.38,0.0,0.0,0.0,0.0,0.0,209356250.0,251443211.38
67,2013-09-19,41100286.35,0.0,0.0,0.0,0.0,0.0,0.0,41100286.35
68,2013-09-18,10076800.68,0.0,0.0,0.0,13905967.9,0.0,0.0,23982768.58
69,2013-09-17,72351941.51,0.0,0.0,0.0,11677.8,0.0,0.0,72363619.31
70,2013-09-16,19936606.18,0.0,0.0,0.0,7134.8,0.0,0.0,19943740.98
71,2013-09-13,39906424.64,0.0,0.0,0.0,0.0,0.0,0.0,39906424.64
72,2013-09-12,39057007.98,0.0,0.0,0.0,101742.0,0.0,0.0,39158749.98
73,2013-09-11,37278688.06,0.0,0.0,0.0,0.0,0.0,0.0,37278688.06
74,2013-09-10,18083057.25,0.0,0.0,0.0,0.0,0.0,0.0,18083057.25
75,2013-09-09,59389120.85,0.0,0.0,0.0,0.0,0.0,0.0,59389120.85
76,2013-09-06,18188954.98,0.0,0.0,0.0,4900.0,0.0,0.0,18193854.98
77,2013-09-05,41860900.84,0.0,0.0,0.0,0.0,0.0,0.0,41860900.84
78,2013-09-04,36526382.51,0.0,0.0,0.0,0.0,0.0,0.0,36526382.51
79,2013-09-03,16555713.18,0.0,0.0,0.0,5460.0,0.0,0.0,16561173.18
80,2013-09-02,11656351.69,0.0,0.0,0.0,405135.14,0.0,0.0,12061486.83
81,2013-08-30,60426214.62,0.0,0.0,0.0,0.0,0.0,0.0,60426214.62
82,2013-08-29,22307830.22,0.0,0.0,0.0,0.0,0.0,0.0,22307830.22
83,2013-08-28,26473340.58,0.0,0.0,0.0,0.0,0.0,0.0,26473340.58
84,2013-08-27,29059453.57,0.0,0.0,0.0,0.0,0.0,0.0,29059453.57
85,2013-08-26,69575900.57,0.0,0.0,0.0,326902.1,0.0,0.0,69902802.67
