Column1;Date;Open;High;Low;Close;Volume;Currency;IS
2896;26/07/2013;8617.57;8658.45;8584.36;8658.45;0;MAD;1199.6868570368092
2897;29/07/2013;8650.99;8650.99;8579.85;8579.85;0;MAD;1200.6194033918503
2898;31/07/2013;8591.28;8604.2;8557.08;8577.59;0;MAD;1203.2607690647203
2899;01/08/2013;8553.66;8584.18;8552.89;8561.63;0;MAD;1207.4246419042904
2900;02/08/2013;8548.54;8581.81;8544.51;8570.01;0;MAD;1209.5135553931548
2901;05/08/2013;8541.62;8561.31;8476.59;8541.97;0;MAD;1212.41034715441
2902;06/08/2013;8524.48;8578.1;8510.49;8578.06;0;MAD;1212.5540906246767
2903;07/08/2013;8562.45;8562.45;8524.19;8541.7;0;MAD;1212.8234879230106
2904;08/08/2013;8531.67;8531.8;8506.23;8529.99;0;MAD;1208.3249280450748
2905;12/08/2013;8534.68;8542.85;8480.89;8488.47;0;MAD;1200.5615252726195
2906;13/08/2013;8484.19;8563.01;8477.38;8549.3;0;MAD;1192.7444854678754
2907;15/08/2013;8575.67;8575.67;8492.16;8492.16;0;MAD;1194.7439259824653
2908;16/08/2013;8465.26;8506.54;8463.97;8506.54;0;MAD;1193.0595538139678
2909;19/08/2013;8463.95;8494.28;8444.2;8465.6;0;MAD;1207.2863276283063
2910;22/08/2013;8450.04;8475.13;8412.27;8452.49;0;MAD;1221.0592404598995
2911;23/08/2013;8456.08;8473.16;8439.4;8473.16;0;MAD;1240.1014220880827
2912;26/08/2013;8451.76;8472.18;8429.88;8453.9;0;MAD;1247.3538463607206
2913;27/08/2013;8460.65;8462.94;8418.35;8419.04;0;MAD;1247.9383428082538
2914;28/08/2013;8390.35;8405.07;8377.73;8405.07;0;MAD;1246.5255923579562
2915;29/08/2013;8378.53;8386.61;8339.21;8356.4;0;MAD;1252.7970313433811
2916;30/08/2013;8351.8;8431.55;8334.51;8413.72;0;MAD;1259.880337355462
2917;02/09/2013;8407.03;8445.9;8391.43;8434.87;0;MAD;1272.4962152328721
2918;03/09/2013;8404.09;8442.19;8401.88;8420.28;0;MAD;1282.7175114673735
2919;04/09/2013;8412.86;8454.47;8389.8;8454.47;0;MAD;1311.5183952581087
2920;05/09/2013;8449.29;8478.5;8416.92;8464.29;0;MAD;1300.6117687433318
2921;06/09/2013;8449.26;8473.2;8438.79;8473.2;0;MAD;1293.7012545704492
2922;09/09/2013;8472.47;8477.13;8457.94;8463.15;0;MAD;1283.021076728589
2923;10/09/2013;8464.56;8464.96;8445.52;8450.59;0;MAD;1285.8669030924923
2924;11/09/2013;8421.29;8452.53;8393.31;8447.77;0;MAD;1302.7799946605546
2925;12/09/2013;8456.07;8457.7;8417.3;8423.17;0;MAD;1307.3022057753428
2926;13/09/2013;8420.91;8473.35;8420.44;8463.5;0;MAD;1316.2941937641633
2927;16/09/2013;8432.88;8477.74;8406.81;8472.5;0;MAD;1321.461453129223
2928;17/09/2013;8434.85;8441.59;8377.67;8425.63;0;MAD;1339.7695304336623
2929;18/09/2013;8405.08;8423.05;8385.81;8413.1;0;MAD;1335.1345312947299
2930;19/09/2013;8391.51;8419.0;8361.76;8391.8;0;MAD;1377.3849081370006
2931;20/09/2013;8370.46;8420.87;8358.1;8420.87;0;MAD;1385.5752812331143
2932;23/09/2013;8402.29;8409.02;8366.63;8409.02;0;MAD;1396.3186670159039
2933;24/09/2013;8398.24;8474.12;8383.37;8474.12;0;MAD;1402.619794911541
2934;25/09/2013;8442.5;8542.1;8434.43;8542.1;0;MAD;1393.8126809501741
2935;26/09/2013;8526.06;8615.92;8523.17;8615.92;0;MAD;1395.1794943267676
2936;27/09/2013;8617.8;8815.14;8617.8;8680.7;0;MAD;1393.9668503938733
2937;30/09/2013;8677.69;8705.61;8630.36;8673.49;0;MAD;1387.3415535802192
2938;01/10/2013;8659.87;8670.01;8600.61;8613.26;0;MAD;1370.499898640075
2939;02/10/2013;8614.72;8636.89;8590.93;8627.71;0;MAD;1348.8455365494074
2940;03/10/2013;8616.28;8647.77;8613.31;8635.68;0;MAD;1328.2110159642966
2941;04/10/2013;8601.63;8714.66;8593.02;8714.66;0;MAD;1329.3371569909332
2942;07/10/2013;8714.51;8734.19;8672.54;8734.19;0;MAD;1322.5336323581607
2943;08/10/2013;8749.49;8940.69;8749.49;8940.69;0;MAD;1319.3863934275307
2944;09/10/2013;8957.09;9005.81;8877.97;8877.97;0;MAD;1322.8848013339004
2945;10/10/2013;8839.59;8864.83;8821.78;8864.83;0;MAD;1314.1744535088787
2946;11/10/2013;8898.83;8907.01;8822.52;8835.01;0;MAD;1305.867091757763
2947;14/10/2013;8854.11;8856.02;8819.07;8836.39;0;MAD;1323.2654995709897
2948;15/10/2013;8864.34;8881.61;8805.14;8881.61;0;MAD;1325.5675154922255
2949;21/10/2013;8881.38;8898.31;8824.06;8898.31;0;MAD;1339.8272683854082
2950;22/10/2013;8906.95;8942.13;8873.61;8935.94;0;MAD;1334.120288570128
2951;23/10/2013;8978.29;9005.94;8939.25;9005.94;0;MAD;1327.9472477212844
2952;24/10/2013;9005.88;9117.43;8992.37;9110.14;0;MAD;1337.2335883349047
2953;25/10/2013;9108.76;9222.3;9077.65;9222.3;0;MAD;1342.0075760974669
2954;28/10/2013;9208.3;9451.83;9197.63;9418.49;0;MAD;1345.9777613490048
2955;29/10/2013;9407.8;9497.98;9354.34;9401.72;0;MAD;1352.92052565623
2956;30/10/2013;9416.9;9430.24;9346.32;9393.62;0;MAD;1344.6995213464272
2957;31/10/2013;9359.02;9405.86;9346.92;9385.49;0;MAD;1324.8742168140384
2958;01/11/2013;9366.12;9374.81;9322.1;9322.1;0;MAD;1328.574745880339
2959;04/11/2013;9308.5;9340.75;9288.85;9310.91;0;MAD;1324.1230823899355
2960;07/11/2013;9301.47;9305.1;9242.37;9304.98;0;MAD;1335.3251851944196
2961;08/11/2013;9298.06;9356.07;9266.31;9295.56;0;MAD;1339.8451795621027
2962;11/11/2013;9295.57;9318.96;9259.66;9259.66;0;MAD;1343.3997919137878
2963;12/11/2013;9278.34;9281.26;9197.4;9214.88;0;MAD;1340.590093449409
2964;13/11/2013;9196.22;9270.47;9187.72;9266.37;0;MAD;1338.5338443651915
2965;14/11/2013;9256.22;9302.93;9256.22;9280.62;0;MAD;1343.2387291511059
2966;15/11/2013;9270.25;9292.87;9249.18;9249.18;0;MAD;1340.0882395733474
2967;19/11/2013;9222.94;9253.27;9209.86;9249.8;0;MAD;1343.7784154960593
2968;20/11/2013;9217.37;9244.31;9199.52;9244.31;0;MAD;1340.0146560666535
2969;21/11/2013;9213.25;9232.38;9198.29;9199.4;0;MAD;1333.3230411704212
2970;22/11/2013;9191.96;9195.54;9136.1;9159.77;0;MAD;1314.2579742864884
2971;25/11/2013;9119.52;9275.38;9114.01;9275.38;0;MAD;1310.876605789792
2972;26/11/2013;9285.15;9295.57;9229.67;9250.36;0;MAD;1300.37496703953
2973;27/11/2013;9269.14;9332.72;9246.36;9292.18;0;MAD;1285.5372175875953
2974;28/11/2013;9316.89;9318.06;9247.35;9291.74;0;MAD;1288.1462747266587
2975;29/11/2013;9309.44;9326.08;9262.49;9262.49;0;MAD;1283.1851304471875
2976;02/12/2013;9259.18;9297.4;9254.71;9297.4;0;MAD;1305.867074199682
2977;03/12/2013;9308.96;9332.21;9276.7;9321.07;0;MAD;1311.5307686329722
2978;04/12/2013;9283.85;9348.76;9268.85;9330.21;0;MAD;1303.8126325539188
2979;05/12/2013;9308.43;9353.22;9308.12;9327.31;0;MAD;1311.2561136066847
2980;06/12/2013;9310.02;9340.03;9240.39;9240.41;0;MAD;1291.0305430811197
2981;09/12/2013;9235.06;9277.0;9199.47;9221.4;0;MAD;1293.5342245026966
2982;10/12/2013;9203.46;9263.15;9196.77;9241.4;0;MAD;1303.1960966369306
2983;11/12/2013;9239.97;9252.3;9194.57;9252.3;0;MAD;1317.055105166011
2984;12/12/2013;9241.91;9320.66;9241.91;9320.66;0;MAD;1313.770402931743
2985;13/12/2013;9301.7;9341.26;9295.89;9315.57;0;MAD;1315.7691002001698
2986;16/12/2013;9306.56;9354.52;9293.17;9354.52;0;MAD;1291.222208575928
2987;17/12/2013;9360.36;9362.34;9319.79;9349.76;0;MAD;1288.485145644193
2988;18/12/2013;9330.64;9350.23;9297.43;9340.2;0;MAD;1289.4248949550768
2989;19/12/2013;9317.66;9367.56;9314.76;9367.56;0;MAD;1291.2821913891228
2990;20/12/2013;9335.8;9340.24;9269.68;9279.48;0;MAD;1307.9928713797644
2991;23/12/2013;9270.72;9299.13;9260.04;9293.26;0;MAD;1304.3155239824844
2992;24/12/2013;9283.55;9292.55;9251.89;9292.53;0;MAD;1296.4336173912538
2993;25/12/2013;9269.99;9277.27;9243.24;9259.52;0;MAD;1291.8548649869297
2994;26/12/2013;9262.49;9298.94;9210.57;9210.57;0;MAD;1301.408750623827
2995;27/12/2013;9215.24;9240.88;9203.91;9209.8;0;MAD;1296.679077912139
2996;30/12/2013;9230.54;9230.73;9166.44;9194.87;0;MAD;1301.4488976872512
2997;31/12/2013;9162.87;9208.59;9114.14;9114.14;0;MAD;1290.7803398905692
2998;02/01/2014;9093.22;9144.94;9069.63;9144.94;0;MAD;1302.7646514478338
2999;03/01/2014;9168.57;9184.35;9119.92;9154.17;0;MAD;1301.5377993317336
3000;06/01/2014;9162.89;9230.32;9136.72;9230.32;0;MAD;1306.1491527231015
3001;07/01/2014;9211.57;9271.02;9183.99;9271.02;0;MAD;1311.3345302649445
3002;08/01/2014;9196.93;9215.74;9177.28;9215.74;0;MAD;1306.0944874453767
3003;09/01/2014;9197.68;9250.31;9195.8;9239.9;0;MAD;1320.318591560102
3004;10/01/2014;9242.01;9242.01;9079.1;9079.1;0;MAD;1310.3343985992285
3005;13/01/2014;9088.63;9136.11;9076.28;9117.9;0;MAD;1322.9118397769332
3006;16/01/2014;9099.57;9182.83;9099.12;9182.1;0;MAD;1332.0700126136321
3007;17/01/2014;9176.07;9190.08;9156.8;9190.08;0;MAD;1338.0577501067185
3008;20/01/2014;9182.55;9190.69;9156.63;9180.16;0;MAD;1334.4848082031522
3009;21/01/2014;9179.64;9194.84;9159.37;9194.84;0;MAD;1331.4951735644147
3010;22/01/2014;9178.62;9179.05;9104.43;9105.02;0;MAD;1330.0006906870656
3011;23/01/2014;9105.17;9156.07;9088.38;9141.18;0;MAD;1329.5765146779884
3012;24/01/2014;9132.46;9157.6;9119.3;9120.19;0;MAD;1342.1765138361811
3013;27/01/2014;9131.38;9157.18;9107.38;9157.18;0;MAD;1361.5825893129822
3014;28/01/2014;9157.03;9165.61;9125.38;9132.96;0;MAD;1370.0907706704152
3015;29/01/2014;9119.08;9149.42;9107.83;9135.67;0;MAD;1374.3978167501816
3016;30/01/2014;9125.66;9140.11;9098.71;9140.11;0;MAD;1378.5577993106015
3017;31/01/2014;9113.65;9124.6;9098.8;9121.28;0;MAD;1385.8900707748276
3018;03/02/2014;9126.6;9169.23;9113.65;9169.23;0;MAD;1391.1559040033603
3019;04/02/2014;9169.22;9169.22;9102.89;9146.52;0;MAD;1400.467980013464
3020;05/02/2014;9115.09;9121.27;9095.35;9104.97;0;MAD;1408.9252524990945
3021;06/02/2014;9108.6;9108.6;9081.57;9085.9;0;MAD;1410.0099177638667
3022;07/02/2014;9089.2;9148.89;9088.78;9148.89;0;MAD;1414.4781756309346
3023;10/02/2014;9123.46;9155.71;9116.13;9154.93;0;MAD;1393.6820005745692
3024;11/02/2014;9139.42;9150.15;9129.75;9145.7;0;MAD;1399.0351971111843
3025;12/02/2014;9134.89;9169.24;9105.35;9169.24;0;MAD;1392.353409687949
3026;13/02/2014;9116.12;9138.2;9102.71;9138.2;0;MAD;1395.6942002840992
3027;14/02/2014;9129.79;9205.78;9112.64;9205.78;0;MAD;1391.2316392234657
3028;17/02/2014;9205.52;9205.52;9156.07;9178.38;0;MAD;1386.1970678683344
3029;18/02/2014;9171.6;9228.9;9167.93;9228.9;0;MAD;1380.9154013770017
3030;19/02/2014;9228.79;9241.16;9214.54;9241.16;0;MAD;1382.1610786419099
3031;20/02/2014;9238.08;9243.31;9204.44;9243.31;0;MAD;1389.734718274689
3032;21/02/2014;9231.08;9258.73;9220.0;9258.73;0;MAD;1391.131338730143
3033;24/02/2014;9226.12;9237.05;9208.13;9237.05;0;MAD;1383.3998077240765
3034;25/02/2014;9221.93;9236.12;9210.93;9217.26;0;MAD;1366.1073573314393
3035;26/02/2014;9218.48;9232.31;9214.07;9232.31;0;MAD;1372.0121502802317
3036;27/02/2014;9227.18;9276.94;9227.18;9276.94;0;MAD;1360.3858877614407
3037;28/02/2014;9265.91;9442.36;9265.91;9442.36;0;MAD;1361.719137554808
3038;03/03/2014;9405.73;9465.69;9402.78;9441.76;0;MAD;1359.5039106954086
3039;04/03/2014;9441.76;9485.96;9441.76;9485.96;0;MAD;1367.623334252939
3040;05/03/2014;9478.56;9512.92;9460.65;9496.94;0;MAD;1365.8502933697246
3041;06/03/2014;9494.34;9579.0;9469.7;9523.09;0;MAD;1367.3886853641009
3042;07/03/2014;9539.82;9547.84;9521.76;9544.1;0;MAD;1358.3217745278241
3043;10/03/2014;9551.93;9558.66;9504.55;9557.41;0;MAD;1370.9870573734213
3044;11/03/2014;9533.45;9572.7;9513.96;9561.46;0;MAD;1375.8543462364694
3045;12/03/2014;9547.89;9563.78;9517.19;9550.09;0;MAD;1368.9167773880736
3046;13/03/2014;9535.03;9589.7;9519.96;9588.97;0;MAD;1373.1205661113152
3047;14/03/2014;9545.45;9571.64;9527.35;9571.64;0;MAD;1365.9470445085035
3048;17/03/2014;9571.92;9593.38;9548.76;9593.38;0;MAD;1371.3845489862554
3049;18/03/2014;9559.0;9581.95;9559.0;9577.86;0;MAD;1369.3576385896238
3050;19/03/2014;9568.34;9601.92;9560.46;9601.92;0;MAD;1359.4729663472588
3051;20/03/2014;9588.92;9604.65;9570.43;9590.21;0;MAD;1354.070725328527
3052;21/03/2014;9548.83;9578.3;9540.52;9576.3;0;MAD;1356.63141452874
3053;24/03/2014;9591.03;9594.91;9556.25;9561.77;0;MAD;1350.2540257741562
3054;25/03/2014;9548.42;9579.02;9537.35;9579.02;0;MAD;1349.9323894469057
3055;26/03/2014;9561.38;9614.77;9550.47;9614.77;0;MAD;1340.964570167426
3056;27/03/2014;9627.22;9648.36;9590.06;9646.25;0;MAD;1340.6286680911403
3057;28/03/2014;9643.09;9643.09;9565.22;9587.03;0;MAD;1346.124781213059
3058;31/03/2014;9557.44;9578.01;9502.89;9519.21;0;MAD;1346.3175962389623
3059;01/04/2014;9508.48;9567.59;9492.66;9567.59;0;MAD;1338.533184913019
3060;02/04/2014;9558.31;9558.31;9512.49;9525.93;0;MAD;1343.002920219669
3061;03/04/2014;9500.47;9532.59;9500.47;9532.59;0;MAD;1336.1584586782974
3062;04/04/2014;9507.28;9524.58;9496.66;9522.21;0;MAD;1338.2700189566829
3063;07/04/2014;9519.37;9566.56;9503.35;9563.78;0;MAD;1339.9117263495195
3064;08/04/2014;9575.32;9582.65;9540.15;9563.74;0;MAD;1347.0769741724757
3065;09/04/2014;9559.46;9597.18;9527.26;9595.74;0;MAD;1351.556064309268
3066;10/04/2014;9565.05;9577.68;9552.16;9567.23;0;MAD;1348.5463943642906
3067;11/04/2014;9541.79;9600.22;9520.93;9600.22;0;MAD;1344.1641956974797
3068;14/04/2014;9563.11;9575.39;9549.9;9575.39;0;MAD;1343.6461184008974
3069;15/04/2014;9562.6;9568.96;9515.84;9568.96;0;MAD;1346.779513514121
3070;16/04/2014;9528.32;9565.98;9499.91;9565.98;0;MAD;1349.7053007359123
3071;17/04/2014;9525.84;9528.91;9492.03;9528.85;0;MAD;1347.937261330364
3072;18/04/2014;9531.7;9555.07;9505.38;9555.05;0;MAD;1354.8125142141998
3073;21/04/2014;9556.76;9571.15;9543.84;9570.46;0;MAD;1336.9727823828553
3074;22/04/2014;9527.89;9538.39;9503.66;9511.9;0;MAD;1332.1331582970402
3075;23/04/2014;9508.48;9517.84;9474.38;9517.84;0;MAD;1335.201886389431
3076;24/04/2014;9509.69;9532.1;9492.55;9525.75;0;MAD;1345.6763119846764
3077;25/04/2014;9513.65;9520.41;9488.01;9515.48;0;MAD;1355.5261152007104
3078;28/04/2014;9514.57;9514.58;9476.57;9504.39;0;MAD;1351.686082300026
3079;29/04/2014;9496.13;9503.63;9459.15;9459.15;0;MAD;1346.8551823898065
3080;30/04/2014;9474.77;9489.99;9456.49;9471.64;0;MAD;1341.890302295255
3081;02/05/2014;9458.5;9499.91;9453.91;9484.14;0;MAD;1333.3378196145698
3082;05/05/2014;9503.08;9503.85;9476.15;9502.32;0;MAD;1319.555263631488
3083;06/05/2014;9456.48;9469.38;9440.69;9468.87;0;MAD;1332.2221123430506
3084;07/05/2014;9437.67;9458.62;9429.01;9458.23;0;MAD;1327.267756852218
3085;08/05/2014;9427.35;9430.12;9389.47;9430.05;0;MAD;1326.0116378261964
3086;09/05/2014;9430.74;9458.41;9428.22;9455.1;0;MAD;1330.4009081926401
3087;12/05/2014;9458.26;9460.72;9428.97;9457.71;0;MAD;1324.1347503187128
3088;13/05/2014;9445.89;9486.53;9437.33;9486.53;0;MAD;1315.670243580154
3089;14/05/2014;9464.56;9473.61;9453.5;9471.86;0;MAD;1314.2814155580156
3090;15/05/2014;9473.1;9483.6;9460.33;9460.47;0;MAD;1313.5008992347962
3091;16/05/2014;9446.31;9467.72;9437.95;9449.3;0;MAD;1317.7976845735561
3092;19/05/2014;9452.05;9463.03;9419.17;9462.62;0;MAD;1314.7433271058408
3093;20/05/2014;9452.51;9469.75;9440.89;9456.34;0;MAD;1303.4583703482765
3094;21/05/2014;9454.76;9464.34;9446.01;9462.5;0;MAD;1302.209176047974
3095;22/05/2014;9459.82;9459.82;9431.51;9433.16;0;MAD;1303.3631587467337
3096;23/05/2014;9437.44;9485.55;9433.19;9485.55;0;MAD;1295.5028123327745
3097;26/05/2014;9366.49;9437.39;9330.82;9378.28;0;MAD;1295.8661551698883
3098;27/05/2014;9361.11;9382.71;9341.74;9382.71;0;MAD;1299.4770262779946
3099;28/05/2014;9366.61;9419.86;9352.38;9410.74;0;MAD;1305.1816821002458
3100;29/05/2014;9402.78;9461.45;9396.08;9459.57;0;MAD;1296.4465976791646
3101;30/05/2014;9459.61;9494.79;9439.3;9494.79;0;MAD;1297.7350565879199
3102;02/06/2014;9495.53;9511.6;9469.49;9469.49;0;MAD;1298.9029801830482
3103;03/06/2014;9467.41;9474.47;9424.82;9437.6;0;MAD;1325.2083736592974
3104;04/06/2014;9423.7;9437.82;9372.35;9424.51;0;MAD;1315.902530037786
3105;05/06/2014;9404.3;9418.83;9357.0;9361.38;0;MAD;1308.934175655858
3106;06/06/2014;9358.38;9367.52;9316.38;9338.38;0;MAD;1304.7995164264298
3107;09/06/2014;9328.17;9357.72;9324.35;9350.43;0;MAD;1308.862499257624
3108;10/06/2014;9346.6;9350.57;9311.37;9328.51;0;MAD;1316.9659416970496
3109;11/06/2014;9332.3;9365.49;9332.29;9349.43;0;MAD;1311.141002046715
3110;12/06/2014;9346.51;9415.06;9334.28;9415.06;0;MAD;1321.986973306342
3111;13/06/2014;9392.54;9413.18;9382.36;9398.85;0;MAD;1318.7493023485702
3112;16/06/2014;9363.6;9364.23;9328.15;9331.72;0;MAD;1322.7273728063665
3113;17/06/2014;9312.67;9338.27;9307.94;9319.49;0;MAD;1309.757122402979
3114;18/06/2014;9320.58;9352.78;9309.55;9323.27;0;MAD;1322.324834787416
3115;19/06/2014;9320.81;9329.68;9308.34;9308.34;0;MAD;1331.9604504902609
3116;20/06/2014;9301.01;9303.82;9233.44;9271.94;0;MAD;1341.74785415987
3117;23/06/2014;9238.75;9251.95;9212.57;9217.09;0;MAD;1335.741036412142
3118;24/06/2014;9203.16;9209.42;9196.53;9203.73;0;MAD;1338.6443904583896
3119;25/06/2014;9188.78;9251.98;9184.92;9239.74;0;MAD;1341.423693651443
3120;26/06/2014;9213.1;9250.28;9205.5;9250.28;0;MAD;1341.4159817919794
3121;27/06/2014;9233.4;9267.06;9230.94;9247.45;0;MAD;1353.0371618338347
3122;30/06/2014;9217.61;9258.98;9209.59;9226.63;0;MAD;1359.2670381432397
3123;01/07/2014;9195.41;9264.44;9195.41;9259.46;0;MAD;1365.111301260539
3124;02/07/2014;9232.29;9232.29;9194.98;9213.55;0;MAD;1366.0450214369835
3125;03/07/2014;9188.34;9224.61;9183.51;9218.28;0;MAD;1365.1269340073497
3126;04/07/2014;9183.58;9209.11;9172.53;9205.12;0;MAD;1355.7306827999987
3127;07/07/2014;9189.05;9312.25;9171.58;9312.25;0;MAD;1362.9131163105117
3128;08/07/2014;9256.92;9256.92;9201.68;9224.26;0;MAD;1359.9480637076633
3129;09/07/2014;9207.98;9214.82;9189.46;9206.53;0;MAD;1358.082612224011
3130;10/07/2014;9175.99;9204.84;9175.68;9204.84;0;MAD;1361.5338590755096
3131;11/07/2014;9183.71;9229.87;9173.28;9229.87;0;MAD;1358.015000528496
3132;14/07/2014;9237.53;9255.97;9225.22;9255.97;0;MAD;1352.5639435121311
3133;15/07/2014;9254.18;9254.18;9199.74;9236.79;0;MAD;1351.3364477436141
3134;16/07/2014;9233.79;9261.9;9228.52;9261.38;0;MAD;1362.0815725612006
3135;17/07/2014;9237.67;9253.14;9230.08;9241.21;0;MAD;1373.9475720318887
3136;18/07/2014;9217.38;9249.78;9210.49;9249.78;0;MAD;1378.5161280404268
3137;21/07/2014;9238.46;9255.09;9226.34;9255.09;0;MAD;1382.7878920247124
3138;22/07/2014;9236.45;9285.31;9227.72;9259.82;0;MAD;1389.0870484225038
3139;23/07/2014;9258.76;9292.89;9258.76;9292.89;0;MAD;1397.5329665673612
3140;24/07/2014;9299.02;9339.29;9292.49;9333.89;0;MAD;1397.4464194285358
3141;25/07/2014;9321.39;9324.56;9281.66;9300.08;0;MAD;1402.8923830176957
3142;31/07/2014;9288.48;9331.09;9275.07;9331.09;0;MAD;1416.5571401016603
3143;01/08/2014;9284.08;9325.05;9272.66;9325.05;0;MAD;1435.9503754089596
3144;04/08/2014;9311.79;9332.24;9299.83;9332.24;0;MAD;1450.6929675343538
3145;05/08/2014;9312.72;9379.46;9298.22;9379.34;0;MAD;1438.1304366823363
3146;06/08/2014;9340.19;9409.25;9336.76;9409.25;0;MAD;1439.5250762654375
3147;07/08/2014;9430.9;9437.67;9401.46;9433.12;0;MAD;1438.6335669487667
3148;08/08/2014;9414.97;9443.51;9392.9;9426.32;0;MAD;1440.3797040266554
3149;11/08/2014;9431.67;9433.71;9381.27;9433.71;0;MAD;1451.3449059084035
3150;12/08/2014;9405.93;9419.72;9394.82;9401.41;0;MAD;1456.8621172432772
3151;13/08/2014;9415.71;9432.09;9393.68;9413.63;0;MAD;1466.8522558204634
3152;15/08/2014;9436.71;9437.42;9357.84;9414.02;0;MAD;1466.7568169793046
3153;18/08/2014;9394.58;9407.9;9385.3;9393.36;0;MAD;1451.7745001722378
3154;19/08/2014;9402.67;9463.02;9402.49;9418.55;0;MAD;1427.730430193868
3155;22/08/2014;9410.11;9429.39;9371.46;9429.39;0;MAD;1440.1387413583063
3156;25/08/2014;9399.69;9419.27;9395.78;9415.95;0;MAD;1452.9488293988632
3157;26/08/2014;9429.65;9437.06;9391.24;9428.05;0;MAD;1460.1589516086774
3158;27/08/2014;9425.84;9512.52;9422.34;9489.21;0;MAD;1471.3216412797824
3159;28/08/2014;9487.9;9558.75;9468.03;9558.75;0;MAD;1468.5993391428765
3160;29/08/2014;9553.36;9579.05;9540.2;9544.69;0;MAD;1462.498949174583
3161;01/09/2014;9543.56;9578.57;9517.7;9567.19;0;MAD;1459.2166467161726
3162;02/09/2014;9582.44;9601.81;9567.77;9594.17;0;MAD;1454.392555795328
3163;03/09/2014;9574.66;9613.4;9566.17;9609.5;0;MAD;1456.081132504882
3164;04/09/2014;9582.94;9617.39;9575.33;9608.94;0;MAD;1462.899794791958
3165;05/09/2014;9593.62;9640.78;9566.49;9635.68;0;MAD;1451.6627922196303
3166;08/09/2014;9635.62;9710.55;9630.81;9694.28;0;MAD;1446.9278393158086
3167;09/09/2014;9686.51;9805.07;9686.51;9805.07;0;MAD;1442.7371004321699
3168;10/09/2014;9803.78;9918.5;9803.78;9918.5;0;MAD;1438.9156667208972
3169;11/09/2014;9930.42;9946.56;9857.34;9857.34;0;MAD;1427.5799007316577
3170;12/09/2014;9802.65;9915.24;9802.65;9830.89;0;MAD;1449.403079993657
3171;15/09/2014;9817.48;9827.04;9791.24;9825.17;0;MAD;1435.0299331451233
3172;16/09/2014;9765.98;9839.35;9764.27;9839.35;0;MAD;1437.3182245391752
3173;17/09/2014;9835.0;9903.54;9835.0;9902.27;0;MAD;1445.8337258377737
3174;18/09/2014;9902.25;9931.4;9872.94;9906.42;0;MAD;1457.3235533489353
3175;19/09/2014;9907.26;10016.01;9907.26;9966.65;0;MAD;1478.0358044047257
3176;22/09/2014;9966.88;9991.83;9945.96;9985.78;0;MAD;1471.5888410270695
3177;23/09/2014;9971.18;9971.18;9918.5;9961.18;0;MAD;1473.3802348549448
3178;24/09/2014;9954.47;9958.36;9846.22;9898.23;0;MAD;1483.8041786905806
3179;25/09/2014;9866.67;9937.02;9856.35;9935.61;0;MAD;1510.8147132058482
3180;26/09/2014;9915.57;9991.47;9873.81;9991.47;0;MAD;1501.7166700170917
3181;29/09/2014;10013.3;10044.74;9988.86;10016.16;0;MAD;1517.8521084665101
3182;30/09/2014;9982.05;10080.8;9982.05;10080.8;0;MAD;1516.4143886073434
3183;01/10/2014;10050.72;10116.05;10043.19;10095.6;0;MAD;1501.7752628420574
3184;02/10/2014;10084.26;10115.15;10046.58;10046.58;0;MAD;1494.2114219310204
3185;03/10/2014;10041.27;10094.36;10041.27;10071.85;0;MAD;1477.4352983377173
3186;07/10/2014;10096.24;10114.21;10054.04;10054.42;0;MAD;1481.208668973742
3187;08/10/2014;10100.75;10102.28;10028.57;10042.6;0;MAD;1474.723344344134
3188;09/10/2014;10050.46;10067.98;9976.96;10032.69;0;MAD;1452.1518319745467
3189;10/10/2014;10015.77;10034.44;9991.14;9991.14;0;MAD;1433.426768832282
3190;13/10/2014;9987.83;10040.7;9974.72;10012.59;0;MAD;1438.613216752594
3191;14/10/2014;10009.81;10036.57;9987.31;10011.24;0;MAD;1418.5067776999526
3192;15/10/2014;10014.97;10050.03;10000.01;10043.15;0;MAD;1418.8257806440458
3193;16/10/2014;10035.62;10061.72;9989.74;9993.42;0;MAD;1430.1240812831368
3194;17/10/2014;9975.63;10099.34;9967.84;10099.34;0;MAD;1416.8295642431017
3195;20/10/2014;10092.73;10092.73;10019.35;10031.71;0;MAD;1418.2885363695984
3196;21/10/2014;10022.8;10049.32;10011.08;10038.42;0;MAD;1413.9076142486836
3197;22/10/2014;10042.89;10089.24;10030.14;10089.24;0;MAD;1409.9273946200105
3198;23/10/2014;10114.97;10157.01;10076.5;10140.74;0;MAD;1409.952476066264
3199;24/10/2014;10134.74;10288.04;10134.74;10221.38;0;MAD;1408.1893661187728
3200;27/10/2014;10208.31;10217.16;10138.9;10179.03;0;MAD;1393.4935330722606
3201;28/10/2014;10193.17;10216.22;10153.17;10180.5;0;MAD;1405.1479761244468
3202;29/10/2014;10160.88;10264.0;10160.88;10260.27;0;MAD;1394.8985762691102
3203;30/10/2014;10245.12;10364.56;10243.34;10364.56;0;MAD;1378.6432445885146
3204;31/10/2014;10334.88;10358.64;10302.54;10352.05;0;MAD;1383.70759050383
3205;03/11/2014;10328.64;10380.89;10322.06;10370.92;0;MAD;1373.4579927425868
3206;04/11/2014;10356.76;10381.72;10338.87;10338.87;0;MAD;1365.2731198835243
